route_id,bus_number,starting_point,ending_point,via,via_stops,bus_count,high_frequency_route,night_service_route,low_frequency_route,rainfall_index
106,17A,broadway,cmbt,"Koyambedu Market, Virugambakkam, Vadapalani, Gemini","['Koyambedu Market', ' Virugambakkam', ' Vadapalani', ' Gemini']",4,0,0,0,39
107,17B,broadway,mangadu,"Paranipathur, Baikadai, Moulivakkam, Porur, Virugambakkam, Vadapalani, Gemini, Thousand lights, Central","['Paranipathur', ' Baikadai', ' Moulivakkam', ' Porur', ' Virugambakkam', ' Vadapalani', ' Gemini', ' Thousand lights', ' Central']",9,0,0,0,45
108,17C,broadway,iyyapanthangal,"Central, Egmore, DPI, Sterling Road, Valluvarkottam, Liberty, Vadapalani, Virugambakkam, Valasarawakkam, Porur, SRMC","['Central', ' Egmore', ' DPI', ' Sterling Road', ' Valluvarkottam', ' Liberty', ' Vadapalani', ' Virugambakkam', ' Valasarawakkam', ' Porur', ' SRMC']",11,1,0,0,10
109,17D,broadway,k k nagar,"Central, Egmore, DPI, Sterling Road, Valluvarkottam, Liberty, Udhayam, Nesapakkam","['Central', ' Egmore', ' DPI', ' Sterling Road', ' Valluvarkottam', ' Liberty', ' Udhayam', ' Nesapakkam']",8,1,0,0,17
110,17E,broadway,saligramam,"Central, Chindatripet, Egmore, DPI, Sterling Road, Valluvarkottam, Liberty, Vadapalani","['Central', ' Chindatripet', ' Egmore', ' DPI', ' Sterling Road', ' Valluvarkottam', ' Liberty', ' Vadapalani']",8,0,0,0,64
111,17G,broadway,mogalivakkam,"Kedar Hospital, Ramapuram, Angalamman Koil, Alwarthirunagar, Virugambakkam, Vadapalani, Gemini, Thousand lights, Central","['Kedar Hospital', ' Ramapuram', ' Angalamman Koil', ' Alwarthirunagar', ' Virugambakkam', ' Vadapalani', ' Gemini', ' Thousand lights', ' Central']",9,0,0,0,25
112,17J,cmbt,iyyapanthangal,"Virugambakkam, Vadapalani","['Virugambakkam', ' Vadapalani']",2,0,0,0,70
113,17K,broadway,dasarathapuram,"Central, Egmore, DPI, Sterling Road, Valluvarkottam, Liberty, Vadapalani","['Central', ' Egmore', ' DPI', ' Sterling Road', ' Valluvarkottam', ' Liberty', ' Vadapalani']",7,0,0,0,87
114,17M,broadway,iyyapanthangal,"Porur, Virugambakkam, Vadapalani, Kodambakkam Power house, Liberty, Periyar Road, Valluvar kottam, Gemini, Thousand lights, TVS, LIC, Simpson, Central","['Porur', ' Virugambakkam', ' Vadapalani', ' Kodambakkam Power house', ' Liberty', ' Periyar Road', ' Valluvar kottam', ' Gemini', ' Thousand lights', ' TVS', ' LIC', ' Simpson', ' Central']",13,1,1,0,10
115,17P,vadapalani,pattur,"Mangadu, Porur, Virugambakkam","['Mangadu', ' Porur', ' Virugambakkam']",3,0,0,0,28
116,18,broadway,guindy,"Central R.S, Zimson, Shanthi Theater, LIC, TVS, Thousand Lights, DMS, Vanavil, SIET, Defence Accounts office, Nandanam, Saidapet","['Central R.S', ' Zimson', ' Shanthi Theater', ' LIC', ' TVS', ' Thousand Lights', ' DMS', ' Vanavil', ' SIET', ' Defence Accounts office', ' Nandanam', ' Saidapet']",12,1,0,0,75
117,188C,kundrathur,high court,"Koovoor, Periyapannicherry, Kolapakkam, Manapakkam, Nandambakkam,Butt road, Kathipara, Guindy I.E, Little Mount, Saidapet, DMS, LIC,Central Railway Station","['Koovoor', ' Periyapannicherry', ' Kolapakkam', ' Manapakkam', ' Nandambakkam', 'Butt road', ' Kathipara', ' Guindy I.E', ' Little Mount', ' Saidapet', ' DMS', ' LIC', 'Central Railway Station']",13,0,0,1,42
118,188K,katrambakkam,t.nagar,"Kundrathur, Koovoor, Periyapannicherry,Baikadai, Moulivakkam, Porur, Manapakkam, Nandambakkam,Butt road, Kathipara, Guindy I.E, Little Mount, Saidapet","['Kundrathur', ' Koovoor', ' Periyapannicherry', 'Baikadai', ' Moulivakkam', ' Porur', ' Manapakkam', ' Nandambakkam', 'Butt road', ' Kathipara', ' Guindy I.E', ' Little Mount', ' Saidapet']",13,0,0,1,11
119,18A,broadway,perugalathur,"LIC, TVS, Saidapet, Guindy, Pallavaram, Chrompet, Tambaram Sanatorium, Tambaram","['LIC', ' TVS', ' Saidapet', ' Guindy', ' Pallavaram', ' Chrompet', ' Tambaram Sanatorium', ' Tambaram']",8,1,0,0,89
120,18D,broadway,kilkattalai,"LIC, TVS, Saidapet, Guindy, St. Thomas Mount","['LIC', ' TVS', ' Saidapet', ' Guindy', ' St. Thomas Mount']",5,0,0,0,70
121,18E,broadway,ramapuram,"LIC, TVS, Saidapet, Guindy, Nandambakkam","['LIC', ' TVS', ' Saidapet', ' Guindy', ' Nandambakkam']",5,0,0,1,2
122,18F,broadway,guindy,"Central R.S, Simpson, LIC, TVS, DMS, Nandanam, CIT Nagar, Srinivasa, Mettupalayam, Saidapet West","['Central R.S', ' Simpson', ' LIC', ' TVS', ' DMS', ' Nandanam', ' CIT Nagar', ' Srinivasa', ' Mettupalayam', ' Saidapet West']",10,0,0,0,73
123,18H,tambaram,naduveerapattu,"Kannadapalayam, Pazhanthandalam Koot road, Ettayapuram, Somangalam Koot road","['Kannadapalayam', ' Pazhanthandalam Koot road', ' Ettayapuram', ' Somangalam Koot road']",4,0,0,0,39
124,18K,broadway,saidapet west,"Central R.S, Simpson, LIC, TVS, DMS, Teynampet, Nandanam, CIT Nagar, Srinivasa, Mettupalayam","['Central R.S', ' Simpson', ' LIC', ' TVS', ' DMS', ' Teynampet', ' Nandanam', ' CIT Nagar', ' Srinivasa', ' Mettupalayam']",10,1,0,0,29
125,18L,tambaram,madambakkam,"Perugalathur, Vandaloor Zoo, Guduvanchery, Madambakkam koot road","['Perugalathur', ' Vandaloor Zoo', ' Guduvanchery', ' Madambakkam koot road']",4,1,0,0,80
126,18P,high court,velachery,"Central R.S, Simpson, LIC, TVS, DMS, Teynampet, Nandanam, Saidapet, Guindy RS, Checkpost","['Central R.S', ' Simpson', ' LIC', ' TVS', ' DMS', ' Teynampet', ' Nandanam', ' Saidapet', ' Guindy RS', ' Checkpost']",10,1,0,0,58
127,18S,tambaram,somangalam,"Kannadapalayam, Pazhanthandalam Koot road, Ettayapuram, Somangalam Koot road, Poonthandalam","['Kannadapalayam', ' Pazhanthandalam Koot road', ' Ettayapuram', ' Somangalam Koot road', ' Poonthandalam']",5,1,0,0,4
128,19B,saidapet,kelambakkam,"IIT Chennai, Madhya Kailash, Tidel Park, Thoraipakkam, SIRUSERI","['IIT Chennai', ' Madhya Kailash', ' Tidel Park', ' Thoraipakkam', ' SIRUSERI']",5,1,0,0,45
129,19B xt,saidapet,thirupporur,"IIT Chennai, Madhya Kailash, Tidel Park, Thoraipakkam, SIRUSERI,Kelambakkam","['IIT Chennai', ' Madhya Kailash', ' Tidel Park', ' Thoraipakkam', ' SIRUSERI', 'Kelambakkam']",6,0,0,0,83
130,19C,t. nagar,okkiam thorapakkam,"Saidapet, Madhya Kailash, Tidel park, SRP Tools, Perugudi","['Saidapet', ' Madhya Kailash', ' Tidel park', ' SRP Tools', ' Perugudi']",5,0,0,0,71
131,19D,adyar,chemmenchery,"Thiruvanmiyur, SRP, Perungudi","['Thiruvanmiyur', ' SRP', ' Perungudi']",3,0,0,0,67
132,19G,broadway,kovalam,"Central, LIC, DMS, SIET, Saidapet, Anna university, Adyar, Thiruvanmiyur, Kottivakkam, Palavakkam, Neelangarai, Injambakkam, Uthandi, Kanathur, Muttukadu boat yard","['Central', ' LIC', ' DMS', ' SIET', ' Saidapet', ' Anna university', ' Adyar', ' Thiruvanmiyur', ' Kottivakkam', ' Palavakkam', ' Neelangarai', ' Injambakkam', ' Uthandi', ' Kanathur', ' Muttukadu boat yard']",15,1,0,0,97
133,19H,t.nagar,kanathur,"Saidapet, Anna university, Adyar, Thiruvanmiyur, Kottivakkam, Palavakkam, Neelangarai, Injambakkam, Uthandi","['Saidapet', ' Anna university', ' Adyar', ' Thiruvanmiyur', ' Kottivakkam', ' Palavakkam', ' Neelangarai', ' Injambakkam', ' Uthandi']",9,1,0,0,48
134,19K,adyar b.s.,siruseri,"Thiruvanmiyur, Perungudi, Navalur, Thalambur","['Thiruvanmiyur', ' Perungudi', ' Navalur', ' Thalambur']",4,0,0,0,6
135,19P,adyar b.s.,kelambakkam,"SRP Tools, Perugudi, Sholinganallur, Navalur, Thalambur, Sirusery, Pudupakkam, Chettinad Hospital","['SRP Tools', ' Perugudi', ' Sholinganallur', ' Navalur', ' Thalambur', ' Sirusery', ' Pudupakkam', ' Chettinad Hospital']",8,0,0,0,18
136,19T,t.nagar,thalambur,"Saidapet, SRP Tools, Sholinganallur, Navalur","['Saidapet', ' SRP Tools', ' Sholinganallur', ' Navalur']",4,0,0,0,58
137,19V,velachery,kovalam,"Taramani, SRP Tools, Jayanthi, Thiruvanmiyur, Injambakkam, MGM, Muttukadu","['Taramani', ' SRP Tools', ' Jayanthi', ' Thiruvanmiyur', ' Injambakkam', ' MGM', ' Muttukadu']",7,0,0,0,0
138,1A,thiruvottiyur,thiruvanmiyur,"Adyar, Mylapore, Royapettah, Central R.S, Kalmandapam, Tollgate, Rajakadai, Theradi","['Adyar', ' Mylapore', ' Royapettah', ' Central R.S', ' Kalmandapam', ' Tollgate', ' Rajakadai', ' Theradi']",8,1,0,0,78
139,1B,thiruvottiyur,tambaram,"Chrompet, Pallavaram, Guindy, Teynampet, D.M.S, L.I.C, Central R.S, Parry's Corner, Kalmandapam, Tollgate","['Chrompet', ' Pallavaram', ' Guindy', ' Teynampet', ' D.M.S', ' L.I.C', ' Central R.S', "" Parry's Corner"", ' Kalmandapam', ' Tollgate']",10,1,1,0,39
140,1C,thiruvanmiyur,ennore,"Adyar, Mylapore, Royapettah, Parry's Corner, Kalmandapam, Tollgate, Rajakadai, Theradi, Azax, Ernavoor","['Adyar', ' Mylapore', ' Royapettah', "" Parry's Corner"", ' Kalmandapam', ' Tollgate', ' Rajakadai', ' Theradi', ' Azax', ' Ernavoor']",10,0,0,0,34
141,1D,thiruvanmiyur,ennore,"Adyar, Mylapore, Royapettah, Parry's Corner, Kalmandapam, Thalankuppam","['Adyar', ' Mylapore', ' Royapettah', "" Parry's Corner"", ' Kalmandapam', ' Thalankuppam']",6,0,0,0,79
142,1E,ennore,tambaram,"Chrompet, Pallavaram, Guindy, Teynampet, D.M.S, L.I.C, Central R.S, Parry's Corner, Kalmandapam, Tollgate, Thiruvottiyur","['Chrompet', ' Pallavaram', ' Guindy', ' Teynampet', ' D.M.S', ' L.I.C', ' Central R.S', "" Parry's Corner"", ' Kalmandapam', ' Tollgate', ' Thiruvottiyur']",11,0,0,1,61
143,1G,thiruvottiyur,velachery,"Saidapet, Annasalai, Parry's Corner, Kalmandapam, Tollgate","['Saidapet', ' Annasalai', "" Parry's Corner"", ' Kalmandapam', ' Tollgate']",5,0,0,0,85
144,1G Cut,broadway,madipakkam,"Velachery, Saidapet, TVS, LIC","['Velachery', ' Saidapet', ' TVS', ' LIC']",4,0,0,0,26
145,1G xt,thiruvottiyur,medavakkam,"Velachery, Saidapet, TVS, LIC, Parry's Corner, Kalmandapam, Tollgate","['Velachery', ' Saidapet', ' TVS', ' LIC', "" Parry's Corner"", ' Kalmandapam', ' Tollgate']",7,0,0,0,44
146,1J,thiruvottiyur,triplicane,"Rajakadai, Tollgate, Kalmandappam, Parry's Corner, Central R.S","['Rajakadai', ' Tollgate', ' Kalmandappam', "" Parry's Corner"", ' Central R.S']",5,0,0,0,37
147,20,broadway,villivakkam,,[],0,0,0,0,62
148,20A,broadway,mugappair west,"Central RS, Periyamedu, Purasaiwakkam, Villivakkam, Nadhamuni, Ambattur I.E","['Central RS', ' Periyamedu', ' Purasaiwakkam', ' Villivakkam', ' Nadhamuni', ' Ambattur I.E']",6,0,0,1,29
149,20B,broadway,menambedu,"Purasaiwakkam, Villivakkam, Nadhamuni, Padi, Ambattur I.E, Dunlop, Ambattur OT","['Purasaiwakkam', ' Villivakkam', ' Nadhamuni', ' Padi', ' Ambattur I.E', ' Dunlop', ' Ambattur OT']",7,0,0,0,65
150,20C,broadway,oragadam,"Purasaiwakkam, Villivakkam, Nadhamuni, Padi, Ambattur I.E, Dunlop, Ambattur OT","['Purasaiwakkam', ' Villivakkam', ' Nadhamuni', ' Padi', ' Ambattur I.E', ' Dunlop', ' Ambattur OT']",7,0,0,0,58
151,20E,ayyapakkam,ambattur i.e,,[],0,0,0,0,53
152,20J,ayyapakkam,cmbt,,[],0,0,0,1,23
153,20K,ambattur i.e,thiruverkadu,,[],0,0,0,1,3
154,20M,broadway,kumaran nagar,Villivakkam,['Villivakkam'],1,0,0,0,90
155,20N,broadway,poombukar,Villivakkam,['Villivakkam'],1,0,0,1,66
156,20P,ambattur i.e,poonamallee,"Ayapakkam, Saveetha Engineering College, Kumananchavadi, Karaiyanchavadi","['Ayapakkam', ' Saveetha Engineering College', ' Kumananchavadi', ' Karaiyanchavadi']",4,0,0,0,60
157,20T,villivakkam,thiruverkadu,"Ambattur I.E, Ayapakkam","['Ambattur I.E', ' Ayapakkam']",2,0,0,0,95
158,21,broadway,mandaveli,"Mylapore, Luz, Ajanta, Express Avenue, L.I.C, Simpson, Central","['Mylapore', ' Luz', ' Ajanta', ' Express Avenue', ' L.I.C', ' Simpson', ' Central']",7,1,0,0,74
159,219,kelambakkam,ambattur i.e,"Collector Nagar, Thirumangalam, Anna Arch, Choolaimedu, Mahalingapuram, T.Nagar, Saidapet, Madhya Kailash, Tidel Park, Thoraipakkam, Siruseri","['Collector Nagar', ' Thirumangalam', ' Anna Arch', ' Choolaimedu', ' Mahalingapuram', ' T.Nagar', ' Saidapet', ' Madhya Kailash', ' Tidel Park', ' Thoraipakkam', ' Siruseri']",11,0,0,0,6
160,21D,broadway,thiruvanmiyur,"Indira Nagar, Besant Nagar, Foreshore Estate, Anna Square","['Indira Nagar', ' Besant Nagar', ' Foreshore Estate', ' Anna Square']",4,1,0,0,33
161,21E,broadway,iyyapanthangal,"Porur, Guindy, Adayar, Foreshore Estate, Anna Square","['Porur', ' Guindy', ' Adayar', ' Foreshore Estate', ' Anna Square']",5,0,0,0,80
162,21G,broadway,tambaram,"Secretariat, Kannaki Statue, QMC, Kalyani Hospital, Sanskrit College, Luz, Mylapore, Mandaveli BS, Adyar Gate, Kotturpuram, Anna university, Guindy, Pallavaram","['Secretariat', ' Kannaki Statue', ' QMC', ' Kalyani Hospital', ' Sanskrit College', ' Luz', ' Mylapore', ' Mandaveli BS', ' Adyar Gate', ' Kotturpuram', ' Anna university', ' Guindy', ' Pallavaram']",13,1,0,0,20
163,21H,broadway,kelambakkam,"Secretrariat, Anna Square, AIR, Santhome, Foreshore Estate, MRC Nagar, Adyar, SRP Tools, Perungudi, Sholinganallur, Navalur","['Secretrariat', ' Anna Square', ' AIR', ' Santhome', ' Foreshore Estate', ' MRC Nagar', ' Adyar', ' SRP Tools', ' Perungudi', ' Sholinganallur', ' Navalur']",11,1,0,0,49
164,21H Cut,thiruvanmiyur,kelambakkam,"SRP Tools,Perungudi,Sholinganallur,Navalur,Padur","['SRP Tools', 'Perungudi', 'Sholinganallur', 'Navalur', 'Padur']",5,0,0,0,61
165,21H xt,thiruvotriyur,kelambakkam,"Tollgate, Broadway, Secretrariat, Anna Square, AIR, Santhome, Foreshore Estate, MRC Nagar, Adyar, SRP Tools,Perungudi,Sholinganallur,Navalur","['Tollgate', ' Broadway', ' Secretrariat', ' Anna Square', ' AIR', ' Santhome', ' Foreshore Estate', ' MRC Nagar', ' Adyar', ' SRP Tools', 'Perungudi', 'Sholinganallur', 'Navalur']",13,0,0,0,3
166,21J,velachery,guduvanchery,"Pallikkaranai, Medavakkam, Kamarajapuram, Camp Road, Poondi Bazar, Tambaram Sanatorium, Tambaram West, Vandalur","['Pallikkaranai', ' Medavakkam', ' Kamarajapuram', ' Camp Road', ' Poondi Bazar', ' Tambaram Sanatorium', ' Tambaram West', ' Vandalur']",8,0,0,0,75
167,21J cut,velachery,tambaram west,"Pallikkaranai, Medavakkam, Kamarajapuram, Camp Road, Poondi Bazar, Tambaram Sanatorium","['Pallikkaranai', ' Medavakkam', ' Kamarajapuram', ' Camp Road', ' Poondi Bazar', ' Tambaram Sanatorium']",6,0,0,0,33
168,21K,broadway,bharath electronics,"Secretrariat, Anna Square, AIR, Santhome, Foreshore Estate, MRC Nagar, Adyar, Anna University, Guindy, Butt Road, Defence Colony","['Secretrariat', ' Anna Square', ' AIR', ' Santhome', ' Foreshore Estate', ' MRC Nagar', ' Adyar', ' Anna University', ' Guindy', ' Butt Road', ' Defence Colony']",11,0,0,0,3
169,21L,broadway,velachery,"Marina Beach, Foreshore Estate, MRC Nagar, Adyar, Anna University, Rajbhavan, Checkpost, Dhandeswarnagar","['Marina Beach', ' Foreshore Estate', ' MRC Nagar', ' Adyar', ' Anna University', ' Rajbhavan', ' Checkpost', ' Dhandeswarnagar']",8,1,0,0,43
170,21L xt,broadway,kilkattalai,"Marina Beach, Foreshore Estate, MRC Nagar, Adyar, Anna University, Velachery","['Marina Beach', ' Foreshore Estate', ' MRC Nagar', ' Adyar', ' Anna University', ' Velachery']",6,0,0,0,34
171,21P,velachery,tambaram,"Madipakkam, Kilkattalai, Eachangadu, Chromepet","['Madipakkam', ' Kilkattalai', ' Eachangadu', ' Chromepet']",4,0,0,0,34
172,22,ayanavaram,anna square,"Egmore, Triplicane,Kannagi statue","['Egmore', ' Triplicane', 'Kannagi statue']",3,1,0,0,45
173,221H,kelambakkam,central r.s,"LIC,DMS, Saidapet,IIT Chennai, Madhya Kailash, Tidel Park, Thoraipakkam, SIRUSERI","['LIC', 'DMS', ' Saidapet', 'IIT Chennai', ' Madhya Kailash', ' Tidel Park', ' Thoraipakkam', ' SIRUSERI']",8,1,0,0,31
174,22A,thirunamiyur,ambattur i.e,"Korattur, Lucas, Nathamuni, ICF, Ayanavaram, Kellys, Purasaiwakkam, Egmore, Triplicane,Kannagi statue, Santhome, AMS, Adyar","['Korattur', ' Lucas', ' Nathamuni', ' ICF', ' Ayanavaram', ' Kellys', ' Purasaiwakkam', ' Egmore', ' Triplicane', 'Kannagi statue', ' Santhome', ' AMS', ' Adyar']",13,0,0,0,85
175,22B,korattur,anna square,"Lucas, Nathamuni, ICF, Ayanavaram, Kellys, Purasaiwakkam, Egmore, Triplicane,Kannagi statue","['Lucas', ' Nathamuni', ' ICF', ' Ayanavaram', ' Kellys', ' Purasaiwakkam', ' Egmore', ' Triplicane', 'Kannagi statue']",9,0,0,0,4
176,22M,thirunamiyur,manali,"Mathur Gate,Moolakadai,Vysarpadi, Egmore, Triplicane,Kannagi statue, Adyar","['Mathur Gate', 'Moolakadai', 'Vysarpadi', ' Egmore', ' Triplicane', 'Kannagi statue', ' Adyar']",7,0,0,0,64
177,23C,ayanavaram,besant nagar/thiruvanmiyur,"Purasaiwakkam, Egmore, LIC, TVS, Saidapet, Adyar","['Purasaiwakkam', ' Egmore', ' LIC', ' TVS', ' Saidapet', ' Adyar']",6,1,0,0,78
178,23C xt,korattur,thiruvanmiyur,"Lucas, Nathamuni, ICF, Ayanavaram, Purasaiwakkam, Egmore, LIC, TVS, Saidapet, Adyar","['Lucas', ' Nathamuni', ' ICF', ' Ayanavaram', ' Purasaiwakkam', ' Egmore', ' LIC', ' TVS', ' Saidapet', ' Adyar']",10,0,0,0,49
179,23M,thiruvanmiyur,cmbt,"Jayanthi, Adyar, Gandhi mandapam, Little mount, Saidapet, T.Nagar, Panagal park, Liberty, Power house, Vadapalani, MMDA Colony","['Jayanthi', ' Adyar', ' Gandhi mandapam', ' Little mount', ' Saidapet', ' T.Nagar', ' Panagal park', ' Liberty', ' Power house', ' Vadapalani', ' MMDA Colony']",11,0,0,0,0
180,23M cut,besant nagar,cmbt,"Adyar, Gandhi mandapam, Little mount, Saidapet, T.Nagar, Panagal park, Liberty, Power house, Vadapalani, MMDA Colony","['Adyar', ' Gandhi mandapam', ' Little mount', ' Saidapet', ' T.Nagar', ' Panagal park', ' Liberty', ' Power house', ' Vadapalani', ' MMDA Colony']",10,0,0,0,23
181,23V,velachery,villivakkam,"ICF, Ayanavaram, Purasaiwakkam, Egmore, LIC, TVS, Saidapet, Check post","['ICF', ' Ayanavaram', ' Purasaiwakkam', ' Egmore', ' LIC', ' TVS', ' Saidapet', ' Check post']",8,0,0,0,43
182,242,red hills,broadway,"Central R.S, Vepery, Doveton, Perambur, Kolathur, Puzhal","['Central R.S', ' Vepery', ' Doveton', ' Perambur', ' Kolathur', ' Puzhal']",6,1,1,0,67
183,242xt,red hills,anna square,,[],0,0,0,0,6
184,242xt,padiyanallur,broadway,"Perambur, Central R.S","['Perambur', ' Central R.S']",2,0,0,0,7
185,248,v nagar,pudur,"Ambattur, Ambattur IE, Padi, Nadhamuni, ICF, Joint Office, Otteri, Pattalam, Pulianthopu Police station, Basin Bridge","['Ambattur', ' Ambattur IE', ' Padi', ' Nadhamuni', ' ICF', ' Joint Office', ' Otteri', ' Pattalam', ' Pulianthopu Police station', ' Basin Bridge']",10,1,0,0,65
186,248A,v nagar,kallikuppam,Pudur,['Pudur'],1,0,0,0,13
187,248P,v nagar,puthagaram,Pudur,['Pudur'],1,0,0,1,77
188,248xt,v nagar,oragadam,"Ambattur, Ambattur IE, Padi, Lucas TVS, ICF, Joint Office, Otteri, Basin Bridge","['Ambattur', ' Ambattur IE', ' Padi', ' Lucas TVS', ' ICF', ' Joint Office', ' Otteri', ' Basin Bridge']",8,0,0,0,68
189,24A,v house,anna nagar west,"Shanthi Colony, K4 Police station, Chinthamani, Aminijikarai, Chetpet, Gemini, Royapetah","['Shanthi Colony', ' K4 Police station', ' Chinthamani', ' Aminijikarai', ' Chetpet', ' Gemini', ' Royapetah']",7,1,0,0,42
190,24C,v house,avadi,"Ambattur OT, Collector Nagar, Blue Star, Chinthamani, Aminijikarai, Chetpet, Gemini, Royapetah","['Ambattur OT', ' Collector Nagar', ' Blue Star', ' Chinthamani', ' Aminijikarai', ' Chetpet', ' Gemini', ' Royapetah']",8,1,0,0,98
191,251A,agaramthen,t.nagar,"Bharath Engg. College, Camp Road, Kamarajapuram, Medavakkam, Velachery, Saidapet","['Bharath Engg. College', ' Camp Road', ' Kamarajapuram', ' Medavakkam', ' Velachery', ' Saidapet']",6,0,0,0,0
192,253,aminjikarai,vellavedu,"NSK, Mathuravoyal, Vellapanchavadi, Kumananchavadi, Poonamallee, Thirumazhisai","['NSK', ' Mathuravoyal', ' Vellapanchavadi', ' Kumananchavadi', ' Poonamallee', ' Thirumazhisai']",6,1,0,0,13
193,254,high court,iyyapanthangal,"SRMC, Porur, Ramapuram, Guindy, Saidapet, SIET, DMS, TVS, LIC, Central R.S.","['SRMC', ' Porur', ' Ramapuram', ' Guindy', ' Saidapet', ' SIET', ' DMS', ' TVS', ' LIC', ' Central R.S.']",10,0,0,0,42
194,25G,anna square,poonamallee,"Kannaki Statue, V.House, Royapettah, Palmgrove, Liberty, Vadapalani, Porur, Iyyapanthangal, Kumananchavadi","['Kannaki Statue', ' V.House', ' Royapettah', ' Palmgrove', ' Liberty', ' Vadapalani', ' Porur', ' Iyyapanthangal', ' Kumananchavadi']",9,1,1,0,7
195,266,avadi,tambaram,"Govardhanagiri, Kaduveti, Karaiyanchavadi, Kumananchavadi, Mangadu, Kundrathur, Pallavaram","['Govardhanagiri', ' Kaduveti', ' Karaiyanchavadi', ' Kumananchavadi', ' Mangadu', ' Kundrathur', ' Pallavaram']",7,1,0,0,26
196,270J,cmbt,mathur,"Thirumangalam, Madhavaram","['Thirumangalam', ' Madhavaram']",2,0,0,0,6
197,27B,cmbt,anna square,"Koyambedu, Arumbakkam, NSK nagar,Amijikarai, KMC, Chetpet, MMC School, Egmore RS, Chindatripet, Zimson, Triplicane, Kannaki Statue","['Koyambedu', ' Arumbakkam', ' NSK nagar', 'Amijikarai', ' KMC', ' Chetpet', ' MMC School', ' Egmore RS', ' Chindatripet', ' Zimson', ' Triplicane', ' Kannaki Statue']",12,1,1,0,94
198,27C,t. nagar,thiruverkadu,"Panagal park, Bharathinagar, Liberty, Power house, Vadapalani, MMDA Colony, CMBT, Koyambedu Market, Nerkundram, Maduravoyal, Vanagaram, Velappan chavadi","['Panagal park', ' Bharathinagar', ' Liberty', ' Power house', ' Vadapalani', ' MMDA Colony', ' CMBT', ' Koyambedu Market', ' Nerkundram', ' Maduravoyal', ' Vanagaram', ' Velappan chavadi']",12,1,0,0,61
199,27C cut,t. nagar,anna nagar west,"Panagal park, Bharathinagar, Liberty, Power house, Vadapalani, MMDA Colony, CMBT, Thirumangalam","['Panagal park', ' Bharathinagar', ' Liberty', ' Power house', ' Vadapalani', ' MMDA Colony', ' CMBT', ' Thirumangalam']",8,0,0,0,27
200,27D,foreshore estate,villivakkam,"Santhome, AIR, V.M.Street, Stella Maris College, Thousand Lights, LIC, Pudhupet, Maternity Hospital, Egmore RS, Dasaprakash, Purasaiwakkam, Kellys, Ayanavaram, ICF","['Santhome', ' AIR', ' V.M.Street', ' Stella Maris College', ' Thousand Lights', ' LIC', ' Pudhupet', ' Maternity Hospital', ' Egmore RS', ' Dasaprakash', ' Purasaiwakkam', ' Kellys', ' Ayanavaram', ' ICF']",14,1,0,0,33
201,27E,anna square,elango nagar officer colony,"Collector nagar, Thirumangalam, Rountana, Amijikarai, KMC, Egmore RS, Zimson, Triplicane, Kannaki Statue","['Collector nagar', ' Thirumangalam', ' Rountana', ' Amijikarai', ' KMC', ' Egmore RS', ' Zimson', ' Triplicane', ' Kannaki Statue']",9,0,0,0,61
202,27H,anna square,avadi,"Triplicane, LIC, DPI, Sterling Road, Anna Arch, Thirumangalam, Padi, Ambattur OT","['Triplicane', ' LIC', ' DPI', ' Sterling Road', ' Anna Arch', ' Thirumangalam', ' Padi', ' Ambattur OT']",8,1,0,0,2
203,27H xt,anna square,pattabiram,"Triplicane, LIC, DPI, Sterling Road, Anna Arch, Thirumangalam, Padi, Ambattur OT, Avadi","['Triplicane', ' LIC', ' DPI', ' Sterling Road', ' Anna Arch', ' Thirumangalam', ' Padi', ' Ambattur OT', ' Avadi']",9,1,0,0,78
204,27L,anna square,mogappair west,"Triplicane, Ethiraj College, Loyola College, Choolaimedu, Thirumangalam","['Triplicane', ' Ethiraj College', ' Loyola College', ' Choolaimedu', ' Thirumangalam']",5,1,0,0,47
205,27R,anna square,oragadam,"Triplicane, LIC, DPI, Sterling Road, Choolaimedu, Anna Arch, Thirumangalam, Vavin, Ambattur I.E, Ambattur OT","['Triplicane', ' LIC', ' DPI', ' Sterling Road', ' Choolaimedu', ' Anna Arch', ' Thirumangalam', ' Vavin', ' Ambattur I.E', ' Ambattur OT']",10,0,0,1,53
206,27T,t.nagar,oragadam,"Ambattur OT, Ambattur I.E, Collector Nagar, CMBT, Vadapalani, Liberty, Bharathi nagar, Panagal park","['Ambattur OT', ' Ambattur I.E', ' Collector Nagar', ' CMBT', ' Vadapalani', ' Liberty', ' Bharathi nagar', ' Panagal park']",8,0,0,0,51
207,28,egmore r.s,thiruvotriyur,"Tollgate,Tondiarpet,Vallalarnagar,Regal, Central RS, Chindatripet","['Tollgate', 'Tondiarpet', 'Vallalarnagar', 'Regal', ' Central RS', ' Chindatripet']",6,1,0,0,96
208,28A,egmore r.s,manali,"Andankuppam, Thiruvottriyur, Tollgate, Tondiarpet, Vallalarnagar, Regal, Central RS","['Andankuppam', ' Thiruvottriyur', ' Tollgate', ' Tondiarpet', ' Vallalarnagar', ' Regal', ' Central RS']",7,1,0,0,22
